KT,Inst,Adr,Ort,Typ,RWStatus,Akt,SL,WB,AnzStand,SA,PtageStatT,AustStatT,NeugStatT,Ops,Gebs,CMIb,CMIn,pPatWAU,pPatWAK,pPatLKP,pPatHOK,PersA,PersP,PersMT,PersT,PersAFall,PersPFall,PersMTFall,PersTFall,AnzBelA,AnzBelP,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,FiErg,PtageStatA,AustStatA,BettenStatA,DADStatA,pBettenBelStatA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,PtageStatP,AustStatP,BettenStatP,DADStatP,pBettenBelStatP,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,PtageStatR,AustStatR,BettenStatR,DADStatR,pBettenBelStatR,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,PtageStatB,AustStatB,BettenStatB,DADStatB,pBettenBelStatB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB
Bern,Klinik Hohmad AG,Hohmadstrasse 1,3600 Thun,K231,priv,A,,BGs,1.0,,3592,1255.0,0.0,3.0,0.0,0.755,0.689,0.0797,2.3126,21.5139,86.6932,2.0,24.2,5.9,44.8,0.2,1.9,0.5,3.6,23,0,4612000,60600,9596100,15067800,14181700,86800,0,-480000,3592,1255,14.7,2.9,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Privatklinik Piano,Gottstattstrasse 24,2504 Biel/Bienne,K231,priv,A,,"MSt, Arzt, BGs",1.0,Lito,506,253.0,0.0,1.0,0.0,0.611,0.41,0,14.9606,25.9843,99.6063,0.6,6.7,1.0,9.3,0.2,2.7,0.4,3.7,6,0,1164203,252421,506896,1923520,2167983,488,0,244950,506,253,2,2,69.3,165798,165798,1178487,888577,119638,289912,39880,0,0,140634,140634,1203334,852500,100,350834,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Geburtshaus Luna Biel,Brüggstrasse 111,2503 Biel/Bienne,K232,priv,B,,BGs,1.0,,340,119.0,98.0,0.0,2.0,0.41,0.375,0,24.1206,0,100,0.0,9.9,0.0,11.1,0.0,8.3,0.0,9.3,2,3,525203,4906,158053,803759,795355,5880,2524,-814,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,340,119,2,2.9,46.6,74,74,15292,15292,0,0,0,0,0,174154,174154,645506,645506,100,0,NA,0
Bern,Bethesda Klinik für Epilepsie und Neurorehabilitation,,3233 Tschugg,K235,oeff,R,,"Arzt, BGs",1.0,,48311,778.0,0.0,0.0,0.0,NA,NA,0.3308,23.6726,23.5943,93.9361,70.3,57.5,121.8,249.6,9.0,7.4,15.7,32.1,0,0,23513821,690140,6208929,30480881,20395334,1330402,10860756,2120284,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,48311,778,140,62.1,94.5,756796,736427,19815959,13281873,818344,4706558,279580,9378563,0,787162,694038,21073059,6881058,84.1,5612386,72.7,10338237,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,südhang Klinik für Suchttherapien,Südhang 1,3038 Kirchlindach,K235,oeff,P,,,3.0,,22091,306.0,0.0,0.0,0.0,NA,NA,0,24.9315,0,100,5.8,10.7,25.0,69.3,1.9,3.5,8.2,22.6,0,0,8165547,1034179,3401120,12641221,4967156,1212963,6698418,264787,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,22091,306,63,72.2,96.1,1493807,1493805,9449363,9449363,1226227,0,0,0,0,1265551,649859,9978296,3860048,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Klinik Wysshölzli,Waldrandweg 19,3360 Herzogenbuchsee,K235,oeff,P,,BGs,1.0,,11903,103.0,0.0,0.0,0.0,NA,NA,0,56.7376,0,46.0993,1.8,7.7,15.2,41.9,1.8,7.5,14.8,40.7,0,0,3902548,286505,865934,5056511,4967714,69026,19771,-19771,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,11903,103,37,115.6,88.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Klinik Selhofen,Emmentalstrasse 8,3402 Burgdorf,K235,oeff,P,,,1.0,,6744,190.0,0.0,0.0,0.0,NA,NA,0,1.4706,0,100,0.0,13.2,3.5,24.8,0.0,6.9,1.8,13.1,3,2,2972379,307367,981635,4281437,4301528,596,0,71439,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,6744,190,19,35.5,97.2,0,0,4256389,4256389,271124,0,0,0,0,0,0,4312929,4301528,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Station für Palliative Therapie Diakonissenhaus Bern,Schänzlistrasse 15,3013 Bern,K235,priv,A,,BGs,1.0,,3017,183.0,0.0,0.0,0.0,NA,NA,0,6.2827,29.8429,100,0.0,15.7,0.0,18.5,0.0,8.6,0.0,10.1,8,0,2482503,162855,459415,3104773,2774094,89385,241294,-241294,3017,183,9,16.5,91.8,0,0,3118793,3118793,207299,0,0,0,0,0,0,2800998,2774094,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Bern,Suchtfachklinik Marchstei,Sandbühlstrasse 2,3122 Kehrsatz,K235,priv,P,,,1.0,,1067,52.0,0.0,0.0,0.0,NA,NA,0,0,0,100,0.0,3.3,0.0,6.9,0.0,6.4,0.0,13.3,1,0,662678,51600,117915,835553,309371,6466,519715,-10510,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1067,52,3,20.5,97.4,0,0,839238,839238,3687,0,0,0,0,0,0,825042,309371,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Kantonsspital Bruderholz,,4101 Bruderholz,K112,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, CC",133444,12176.0,846.0,5.0,5.0,0.864,0.97,2.7005,16.235,25.2294,90.2588,194.6,549.9,199.2,1333.5,1.6,4.5,1.6,11.0,29,0,142279907,10308077,48132284,200720268,130249818,13587477,56882973,-53433776,95125,10846,321,8.8,81.2,38393490,22072608,121880296,55648317,7863208,36719493,4698368,669256,1204072,30123216,27437936,97834760,33859495,100,43925635,100,401515,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,38319,1330,91,28.8,115.4,867354,541003,29323963,13134509,1470299,9478033,1009072,1698011,366658,408231,275100,17666592,8011293,100,9286135,100,1067558,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Kantonsspital Liestal,Rheinstrasse 26,4410 Liestal,K112,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, CC, Lito",107523,14178.0,589.0,13.0,5.0,0.907,0.955,2.2001,14.6831,20.2226,91.1798,178.7,554.0,183.4,1255.7,1.3,3.9,1.3,8.9,12,0,133634560,17841025,53223471,204699056,146702072,4790121,53206863,-49642872,107523,14178,321,7.6,91.8,53367526,46382358,142011346,100698579,9543874,34679614,2919688,0,0,45440650,39647611,87319319,43988755,100,37967809,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,50,NA,0,395930,395930,0,0,0,0,0,7814476,0,515522,513505,0,0,NA,0,NA,4181824,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Kantonsspital Laufen,Lochbruggstrasse 39,4242 Laufen,K123,oeff,"A, R",NF,"Arzt, BGs",1.0,CT,25359,2314.0,125.0,2.0,1.0,0.816,1.056,0.789,43.6166,14.4934,92.7741,35.8,107.5,27.8,237.4,1.6,4.7,1.2,10.3,5,0,24786013,1599185,8612516,34997714,21880225,833487,12284003,-8550084,25359,2314,83.9,11,82.8,7122150,5614831,29021134,22409061,0,4943153,0,698068,0,4388238,3435901,29193594,11336223,100,4466436,100,647389,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Ita Wegman Klinik,Pfeffingerweg 1,4144 Arlesheim,K123,priv,"A, P",,"MSt, Arzt, BGs",1.0,,19112,1014.0,0.0,0.0,0.0,0.696,1.191,3.3144,58.2762,29.6402,98.8636,27.5,69.9,40.4,210.2,2.7,6.9,4.0,20.7,3,0,15243920,1077965,7474849,23796734,22105917,1586414,104403,-104403,11815,810,39.3,14.6,82.3,5364487,3253282,9558841,5596522,616761,3833969,464640,0,0,4751441,3057642,7974678,4182475,100,3685112,100,0,7297,204,20,35.8,100,233928,154974,5038940,4140121,463745,891876,108943,0,0,217902,149244,4165675,3283545,100,849620,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Kantonale Psychiatrische Klinik,Bienentalstrasse 7,4410 Liestal,K211,oeff,P,NF,"MSt, Arzt, BGs",1.0,,70145,1794.0,0.0,0.0,0.0,NA,NA,0.8343,12.9557,8.3982,94.1046,24.6,185.4,34.9,400.5,1.4,10.3,1.9,22.3,0,0,41092680,3211673,10126116,54430469,26099311,3071064,25260094,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,70145,1794,191,39.1,100.6,560385,483047,48498353,43614927,2137472,4288736,212247,0,537849,386976,362000,51188167,20459219,100,5335575,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Klinik ESTA  ,Gstadstrasse 42,4153 Reinach BL,K212,oeff,P,,"Arzt, BGs",1.0,,4570,89.0,0.0,0.0,0.0,NA,NA,0,21.7391,0,99.1304,0.7,7.6,1.3,13.3,0.8,8.5,1.5,15.0,3,0,1793571,49842,413213,2275625,2132612,66674,0,-51525,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,4570,89,15,51.3,83.5,0,0,2275625,2275625,216080,0,0,0,0,0,0,2224068,2168240,44.8,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Hirslanden Klinik Birshof,Reinacherstrasse 28,4142 Münchenstein,K231,priv,A,,Arzt,1.0,,13573,2273.0,0.0,4.0,0.0,0.788,0.786,10.3839,34.5667,61.562,70.2007,9.7,32.9,55.8,133.3,0.4,1.5,2.5,5.9,0,0,14091015,4280753,11831368,30270707,27196051,1761264,0,-1313390,13573,2273,43,6,86.5,8824730,0,21040520,6082713,889340,10693497,1476304,0,0,4381332,0,20879616,3318582,100,10978041,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Praxisklinik Rennbahn AG,St. Jakobs­Strasse 106,4132 Muttenz,K231,priv,A,,"MSt, Arzt",1.0,,2832,532.0,0.0,1.0,0.0,0.654,0.657,23.3083,63.4804,64.6617,42.1053,10.2,11.0,28.4,61.0,1.9,2.1,5.3,11.5,2,0,6597895,921861,3646423,11504194,9988709,2329825,0,814340,2832,532,8.6,5.3,90.2,6663717,278988,4559638,73548,1141,3033907,41429,0,0,6104436,245062,5962686,47435,100,4941523,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Geburtshaus Ambra,Unterdorfstrasse 25,4443 Wittinsburg,K232,priv,B,,,1.0,,204,49.0,49.0,0.0,2.0,NA,NA,NA,NA,NA,NA,0.0,2.0,0.0,2.1,0.0,4.0,0.0,4.3,0,1,77214,63,26776,163747,162927,119016,0,121504,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,204,49,2.5,4.2,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Geburtshaus Tagmond,Hauptstrasse 26,4133 Pratteln,K232,priv,B,,BGs,1.0,,22,22.0,1.0,0.0,1.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0,0,6878,48331,27983,83315,59133,25,24157,-3631,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,22,22,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Ita Wegman Geburtshaus,Pfeffingerweg 1,4144 Arlesheim,K232,priv,B,,BGs,1.0,,21,21.0,0.0,0.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0,0,0,0,30000,12684,42684,18511,0,0,10867,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,21,21,0,1,NA,450,0,250,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Universitäts­Kinderspital beider Basel (BS/BL),,4101 Bruderholz,K233,oeff,A,"NF, IPS","MSt, Arzt, BGs",1.0,,38999,6722.0,0.0,3.0,0.0,0.693,0.892,6.3492,22.4659,4.0616,76.9686,116.4,295.4,81.3,646.3,1.7,4.4,1.2,9.6,0,0,71769748,7180402,28931412,108058647,86616422,1269848,21892596,2256066,38999,6722,113,5.8,94.6,36096237,27361922,58640338,29175424,0,505365,0,0,8924235,26806336,19218998,61473889,19928234,80.4,268020,64.8,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Lukas Klinik,Brachmattstrasse 19,4144 Arlesheim,K235,priv,A,,"Arzt, BGs",1.0,,11005,556.0,0.0,0.0,0.0,NA,NA,18.8277,86.8709,80.4618,87.9218,13.1,38.6,12.6,105.3,2.4,6.9,2.3,18.9,0,0,11813759,632432,3519997,15966188,11047312,351617,4567259,-4453682,11005,556,36,19.8,83.8,3429044,3263938,11726239,1448391,44364,5682942,168647,0,259698,3788923,3502860,7689442,1106449,100,3666999,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Hospiz im Park,Stollenrain 12,4144 Arlesheim,K235,priv,A,,Arzt,1.0,,2736,180.0,0.0,0.0,0.0,NA,NA,1.1494,22.093,31.0345,100,0.8,10.4,0.0,16.9,0.5,5.8,0.0,9.4,0,0,1930515,171257,374343,2476115,1501007,101553,873555,-596843,2736,180,10,15.2,75,0,0,2092567,1464798,102257,627769,43824,383548,0,0,0,1597563,897332,100,343841,100,281709,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Ergolz­Klinik,Hammerstrasse 35,4410 Liestal,K235,priv,A,,,1.0,,1715,403.0,10.0,2.0,1.0,NA,NA,65.0367,16.7832,94.3765,100,1.0,8.1,1.8,12.9,0.3,2.0,0.5,3.2,31,1,2204000,858000,2939000,6140000,6531000,10000,0,424000,1715,403,14.5,4.3,32.5,0,0,0,0,0,0,0,0,0,1578000,1370000,5010000,0,NA,342000,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Landschaft,Vista Klinik,Hauptstrasse 55,4102 Binningen,K235,priv,A,,"MSt, Arzt, BGs",1.0,,260,130.0,0.0,4.0,0.0,NA,NA,80.1724,60.8696,90.5172,77.5862,9.8,6.2,21.3,60.6,7.6,4.7,16.4,46.6,5,0,5195712,1470121,8863945,16349590,21238525,273962,0,2889904,260,130,0.7,2,104,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Universitätsspital Basel,Hebelstrasse 32,4031 Basel,K111,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, PET, CC, LB",240008,31149.0,2334.0,24.0,4.0,1.168,1.19,7.4691,39.1455,24.9536,89.5628,822.1,1229.7,714.1,3983.0,2.6,4.0,2.3,12.8,0,76,488362136,64437152,233667184,791761340,498745123,29417882,259637656,-205339418,229717,30528,633,7.5,99.4,159995168,146522189,296312772,282053580,24713247,0,0,0,0,128619447,115068914,248766325,156034908,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,10291,621,28,16.6,100.7,14516068,14334259,13179531,23949111,1392952,0,0,0,0,17998525,17745697,5660218,5619839,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,St. Claraspital,Kleinriehenstrasse 30,4058 Basel,K121,oeff,A,"NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, PET, CC, LB",71226,9039.0,0.0,7.0,0.0,0.987,1.053,7.3088,33.4942,47.0165,98.5601,87.2,450.6,112.4,813.9,1.0,5.0,1.2,9.0,0,0,84044897,22074151,43426666,149545714,58090539,32197,17516749,-2731663,71226,9039,229,7.9,85.2,35149235,35149235,103908237,49313362,6520868,111180018,63442500,0,0,30047285,29771036,54527597,36322307,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Bethesda Spital AG,Gellertstrasse 144,4052 Basel,K122,oeff,"A, R",,"Arzt, BGs",1.0,"MRI, CT",29130,4103.0,945.0,4.0,3.0,0.727,0.732,2.9988,69.1857,46.8836,99.2944,30.5,191.0,55.9,389.7,0.7,4.7,1.4,9.5,135,17,38141105,8829596,19415288,66762085,59769246,4537588,2527532,427008,19525,3509,76.5,5.6,69.9,21773204,19611184,33007989,3955481,460209,8682501,1141459,0,0,19343527,17354504,35539073,1452619,100,21508140,50,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,9605,594,41.8,16.2,62.9,0,0,7798214,1089309,153593,3009324,450486,0,0,0,0,7635313,318996,100,5746994,46.6,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Universitäre Psychiatrische Kliniken Basel,Wilhelm­Klein­Strasse 27,4056 Basel,K211,oeff,P,NF,"MSt, Arzt, BGs",10.0,,100694,3052.0,0.0,0.0,0.0,NA,NA,29.366,14.8919,6.8012,93.1124,91.4,307.9,153.4,774.8,3.0,10.1,5.0,25.4,2,0,87553811,9357318,22159593,119070722,61681493,2873637,53420306,-45126951,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,100694,3052,294,33,93.8,19851024,19411884,87589480,47629084,4266953,38312465,5272931,3942222,7465000,19851024,13037522,87589480,20342451,100,24760297,100,23003943,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Psychiatrische Klinik Sonnenhalde,Gänshaldenweg 22,4125 Riehen,K212,oeff,P,,"MSt, Arzt, BGs",1.0,,22709,431.0,0.0,0.0,0.0,NA,NA,3.5955,65.2681,13.2584,99.7753,17.2,40.5,19.5,109.3,4.0,9.4,4.5,25.4,0,0,10856505,1381618,3639556,15905228,12972117,143765,2662964,155857,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,22709,431,63,52.7,98.8,2264467,2263273,13399321,8700722,1062410,4687802,597648,0,0,2054938,2053917,13401332,5744849,100,5121503,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Rehab Basel,Im Burgfelderhof 40,4055 Basel,K221,priv,R,,"Arzt, BGs",1.0,,27817,431.0,0.0,0.0,0.0,NA,NA,12.3732,74.537,16.8357,66.5314,19.5,148.8,54.8,292.1,4.5,34.5,12.7,67.8,0,0,28004560,4460943,12101961,44567464,43749515,878042,0,60,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,27817,431,92,64.5,82.8,4510418,3030703,41221806,22486177,1933586,5525032,489178,0,0,4925469,2781587,39493776,20982487,100,5941187,100,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Reha Chrischona,Hohe Strasse 30,4126 Bettingen,K221,oeff,R,,,1.0,,26263,1123.0,0.0,0.0,0.0,NA,NA,0.9394,45.431,27.8395,96.5841,8.1,44.9,18.7,94.7,0.7,4.0,1.7,8.4,0,0,9943610,934428,4301774,15179812,10454808,430101,3241058,-1053844,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,26263,1123,77,23.4,93.4,175627,0,14422381,10626470,234017,3869535,85404,0,0,107780,0,14018187,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
Basel-Stadt,Merian Iselin,Föhrenstrasse 2,4054 Basel,K231,oeff,A,,"Arzt, BGs",1.0,"MRI, CT",34806,5579.0,0.0,6.0,0.0,1.002,0.983,7.4656,56.7844,51.5628,85.2474,17.6,181.2,47.7,389.3,0.3,3.3,0.9,7.0,0,0,36834479,11589128,29300966,77873433,70485724,2345645,5698764,908000,34806,5579,120,6.2,79.5,14001217,12393410,60245106,54035524,8611054,0,0,0,0,12736461,11264605,67520244,60177157,100,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
